"Species";"ID";"Date";"Sex";"WingSize";"L2Length"
"D_equinox";"EQU1099.TIF";"13_Jul_04";"M";-0.14668131220655;0.0474058802046209
"D_equinox";"EQU1100.TIF";"13_Jul_04";"M";-0.0935679549079929;0.126611866576404
"D_equinox";"EQU1106.TIF";"16_Jul_04";"M";-0.0290975928157727;0.169634535564906
"D_equinox";"EQU1107.TIF";"16_Jul_04";"M";-0.0357021770662746;0.16363908143328
"D_equinox";"EQU1111.TIF";"16_Jul_04";"M";-0.0318965922316527;0.178272430217607
"D_equinox";"EQU1112.TIF";"16_Jul_04";"M";-0.0676448728107354;0.118800621118415
"D_equinox";"EQU1113.TIF";"16_Jul_04";"M";-0.0647093013330149;0.151577682506836
"D_equinox";"EQU1114.TIF";"16_Jul_04";"M";-0.0590949979204736;0.160919414710771
"D_equinox";"EQU1115.TIF";"16_Jul_04";"M";-0.0452916357992394;0.166511652365672
"D_equinox";"EQU1116.TIF";"16_Jul_04";"M";-0.0736068217325926;0.107823377262825
"D_equinox";"EQU1117.TIF";"16_Jul_04";"M";-0.0602628345321899;0.167448993814743
"D_equinox";"EQU1128.TIF";"16_Jul_04";"M";-0.0890844970545455;0.114148098603355
"D_equinox";"EQU1129.TIF";"16_Jul_04";"M";-0.0927457478126976;0.120940057414823
"D_equinox";"EQU1130.TIF";"16_Jul_04";"M";-0.0653706360310365;0.157106341153728
"D_equinox";"EQU1131.TIF";"16_Jul_04";"M";-0.0807970224324344;0.110978836931743
"D_equinox";"EQU1132.TIF";"16_Jul_04";"M";-0.0535678576964576;0.142592923364339
"D_equinox";"EQU1144.TIF";"16_Jul_04";"M";-0.0470222806287304;0.145277807980034
"D_equinox";"EQU1145.TIF";"16_Jul_04";"M";-0.112400056953339;0.085874609213902
"D_equinox";"EQU1146.TIF";"16_Jul_04";"M";-0.0797223783358513;0.0964643149885612
"D_equinox";"EQU1147.TIF";"16_Jul_04";"M";-0.0643885408890064;0.14513125932428
"D_equinox";"EQU1148.TIF";"16_Jul_04";"M";-0.018877308690547;0.170138141820013
"D_equinox";"EQU1149.TIF";"16_Jul_04";"M";-0.078358746036517;0.0964222075449504
"D_equinox";"EQU1150.TIF";"16_Jul_04";"M";-0.0333012105706732;0.142421736419555
"D_equinox";"EQU1155.TIF";"16_Jul_04";"M";-0.0379881536488416;0.191473259587688
"D_equinox";"EQU1156.TIF";"16_Jul_04";"M";-0.0804945663521988;0.11576593298304
"D_equinox";"EQU1157.TIF";"16_Jul_04";"M";-0.0397956414696745;0.152141536363841
"D_equinox";"EQU1169.TIF";"16_Jul_04";"M";-0.0495951592679135;0.12839694730321
"D_equinox";"EQU1170.TIF";"16_Jul_04";"M";-0.0776443574801638;0.1019611502567
"D_equinox";"EQU1171.TIF";"16_Jul_04";"M";-0.0658041356755383;0.135747391883492
"D_equinox";"EQU1172.TIF";"16_Jul_04";"M";-0.0447869931622555;0.146009396676404
"D_equinox";"EQU1173.TIF";"16_Jul_04";"M";-0.037183159530436;0.155227693496908
"D_equinox";"EQU1174.TIF";"16_Jul_04";"M";-0.0708668721196779;0.0959714740101959
"D_equinox";"EQU1175.TIF";"16_Jul_04";"M";-0.0729648759810469;0.127129973767686
"D_equinox";"EQU1176.TIF";"16_Jul_04";"M";-0.0745492502441037;0.160430118249727
"D_equinox";"EQU1177.TIF";"16_Jul_04";"M";-0.0386356348000012;0.17659404637594
"D_equinox";"EQU1178.TIF";"16_Jul_04";"M";-0.122343923786564;0.0970565340397213
"D_equinox";"EQU1179.TIF";"16_Jul_04";"M";-0.124606966590214;0.0184103104335295
"D_equinox";"EQU1180.TIF";"16_Jul_04";"M";-0.063121027628645;0.138847548009242
"D_equinox";"EQU1181.TIF";"16_Jul_04";"M";-0.0551169390554378;0.154263911787706
"D_equinox";"EQU1182.TIF";"16_Jul_04";"M";-0.0654964573295715;0.155129163298987
"D_equinox";"EQU1183.TIF";"16_Jul_04";"M";-0.047667169088068;0.189807859040929
"D_equinox";"EQU1184.TIF";"16_Jul_04";"M";-0.0572436918814297;0.166191678674924
"D_equinox";"EQU1198.TIF";"21_Jul_04";"M";-0.0117415905862411;0.21521861241569
"D_equinox";"EQU1199.TIF";"21_Jul_04";"M";-0.0525729521220294;0.148801264757166
"D_equinox";"EQU1200.TIF";"21_Jul_04";"M";-0.0234470754645301;0.173510796204712
"D_equinox";"EQU1209.TIF";"21_Jul_04";"M";-0.00677280192935386;0.176491350707078
"D_equinox";"EQU1210.TIF";"21_Jul_04";"M";-0.028303819213465;0.156533178536189
"D_equinox";"EQU1211.TIF";"21_Jul_04";"M";-0.0110667834812493;0.157608090944489
"D_equinox";"EQU1212.TIF";"21_Jul_04";"M";-0.0412622154931407;0.178612626708327
"D_equinox";"EQU1213.TIF";"21_Jul_04";"M";-0.0321180848118653;0.156000828531844
"D_erecta";"ERE1000.TIF";"25_Feb_04";"F";0.111431339816726;0.328924203902155
"D_erecta";"ERE1001.TIF";"25_Feb_04";"F";0.083125352751034;0.313592717110553
"D_erecta";"ERE1002.TIF";"25_Feb_04";"F";0.0758238646004801;0.285283359413578
"D_erecta";"ERE1003.TIF";"25_Feb_04";"F";0.15866726233848;0.391580047741153
"D_erecta";"ERE1004.TIF";"25_Feb_04";"F";0.119514600473015;0.332677578504287
"D_erecta";"ERE1005.TIF";"25_Feb_04";"F";0.113009801076095;0.337199837498341
"D_erecta";"ERE1006.TIF";"25_Feb_04";"F";0.115240745808467;0.350724582982675
"D_erecta";"ERE1007.TIF";"25_Feb_04";"F";0.103740119606097;0.322867852498094
"D_erecta";"ERE1008.TIF";"25_Feb_04";"F";0.0671072906115184;0.268502602417777
"D_erecta";"ERE1009.TIF";"25_Feb_04";"F";0.102459021127705;0.329242408354941
"D_erecta";"ERE1010.TIF";"25_Feb_04";"F";0.103947484666808;0.342139521823166
"D_erecta";"ERE1011.TIF";"25_Feb_04";"F";0.0916186508524493;0.285176441102715
"D_erecta";"ERE1012.TIF";"25_Feb_04";"F";0.115702513139255;0.341497524967806
"D_erecta";"ERE1013.TIF";"25_Feb_04";"F";0.078793483284184;0.292722086914449
"D_erecta";"ERE1014.TIF";"25_Feb_04";"F";0.149736313067509;0.387743873606386
"D_erecta";"ERE1015.TIF";"25_Feb_04";"F";0.103249537722702;0.322574599646487
"D_erecta";"ERE1016.TIF";"25_Feb_04";"F";-0.00491935791117868;0.180354891090774
"D_erecta";"ERE1017.TIF";"25_Feb_04";"F";0.134294465905955;0.362721139792885
"D_erecta";"ERE1018.TIF";"25_Feb_04";"F";0.116227647592697;0.319839437710805
"D_erecta";"ERE1019.TIF";"25_Feb_04";"F";0.0843130295702687;0.277320600776307
"D_erecta";"ERE1020.TIF";"25_Feb_04";"F";0.115580281551962;0.332005439606363
"D_erecta";"ERE1021.TIF";"25_Feb_04";"F";-0.00463842067007662;0.207910282876622
"D_erecta";"ERE1022.TIF";"25_Feb_04";"F";0.0931088770002007;0.31831068052365
"D_erecta";"ERE1023.TIF";"25_Feb_04";"F";0.0582767431907466;0.297789521109815
"D_erecta";"ERE1024.TIF";"25_Feb_04";"F";0.100186325893956;0.323108428894079
"D_erecta";"ERE1025.TIF";"25_Feb_04";"F";0.114267003294934;0.330859978248438
"D_erecta";"ERE1057.TIF";"27_Feb_04";"F";-0.0122348756891382;0.157780882831158
"D_erecta";"ERE1058.TIF";"27_Feb_04";"F";0.000166796975675055;0.196605048965107
"D_erecta";"ERE1059.TIF";"01_Mar_04";"F";-0.0986284601311576;0.0773952325095582
"D_erecta";"ERE1060.TIF";"01_Mar_04";"F";-0.102789453597524;0.0838775811684885
"D_erecta";"ERE1061.TIF";"01_Mar_04";"F";-0.0956239124454115;0.100591219081929
"D_erecta";"ERE1062.TIF";"01_Mar_04";"F";-0.103147899360664;0.049768121908076
"D_erecta";"ERE1063.TIF";"01_Mar_04";"F";-0.144879443836841;0.0274763627502992
"D_erecta";"ERE1064.TIF";"01_Mar_04";"F";0.0576788424347535;0.281455710427376
"D_erecta";"ERE1065.TIF";"01_Mar_04";"F";0.0659142337538816;0.25307979074456
"D_erecta";"ERE1066.TIF";"01_Mar_04";"F";0.0511294949025838;0.267421880905544
"D_erecta";"ERE1067.TIF";"01_Mar_04";"F";0.0562139666168874;0.273247235752345
"D_erecta";"ERE1068.TIF";"01_Mar_04";"F";0.0535243480245492;0.26611090097436
"D_erecta";"ERE1069.TIF";"01_Mar_04";"F";0.0435472007673317;0.262951838350604
"D_erecta";"ERE1070.TIF";"01_Mar_04";"F";-0.138056925676586;0.0399234473316154
"D_erecta";"ERE1071.TIF";"01_Mar_04";"F";-0.10787227205164;0.071542156111239
"D_erecta";"ERE1072.TIF";"01_Mar_04";"F";0.0635911947895595;0.27806464696997
"D_erecta";"ERE1073.TIF";"01_Mar_04";"F";0.0640176888326337;0.280583812280414
"D_erecta";"ERE1074.TIF";"01_Mar_04";"F";0.0571080339029761;0.27036187957753
"D_erecta";"ERE1075.TIF";"01_Mar_04";"F";-0.128619164729324;0.0436232423992877
"D_erecta";"ERE1076.TIF";"01_Mar_04";"F";-0.157661169679877;-0.0175084048043457
"D_erecta";"ERE1077.TIF";"01_Mar_04";"F";0.0136443686020667;0.197209158367654
"D_erecta";"ERE1078.TIF";"01_Mar_04";"F";0.0692656762767388;0.3007788541959
"D_erecta";"ERE1079.TIF";"01_Mar_04";"F";0.0582816177790999;0.271016798405534
"D_erecta";"ERE1080.TIF";"01_Mar_04";"F";0.0556250793152865;0.254978763131389
"D_erecta";"ERE1081.TIF";"01_Mar_04";"F";0.0638886542571924;0.292686298823627
"D_erecta";"ERE1082.TIF";"01_Mar_04";"F";0.0773532301334894;0.291632582700385
"D_erecta";"ERE1083.TIF";"01_Mar_04";"F";-0.10426448153059;0.072037150975688
"D_erecta";"ERE1084.TIF";"01_Mar_04";"F";-0.134293435504275;0.0336435646365534
"D_erecta";"ERE1085.TIF";"01_Mar_04";"F";0.0539601214893742;0.276549914973558
"D_erecta";"ERE1086.TIF";"01_Mar_04";"F";-0.13764523147782;0.0385240260039075
"D_erecta";"ERE1105.TIF";"24_Mar_04";"F";0.0124738966974171;0.226852702300836
"D_erecta";"ERE1106.TIF";"24_Mar_04";"F";0.0691827913070682;0.296596599223288
"D_erecta";"ERE1107.TIF";"24_Mar_04";"F";0.0797820544434593;0.289688629194634
"D_erecta";"ERE1108.TIF";"24_Mar_04";"F";0.0667317631608285;0.293148291766378
"D_erecta";"ERE1109.TIF";"24_Mar_04";"F";0.0757499654472422;0.289051760251035
"D_erecta";"ERE1110.TIF";"24_Mar_04";"F";-0.109948978167671;0.0693694406825379
"D_erecta";"ERE1111.TIF";"24_Mar_04";"F";0.0620326762571423;0.265792218467693
"D_erecta";"ERE1112.TIF";"24_Mar_04";"F";0.0828636789212675;0.285759032369893
"D_erecta";"ERE1113.TIF";"24_Mar_04";"F";0.0654645596231347;0.274580674641882
"D_erecta";"ERE1114.TIF";"24_Mar_04";"F";-0.0775068827976575;0.101847819066699
"D_erecta";"ERE1115.TIF";"24_Mar_04";"F";0.0884096082396235;0.302020116070398
"D_erecta";"ERE1116.TIF";"24_Mar_04";"F";0.0818317731045296;0.303160126732456
"D_erecta";"ERE1117.TIF";"24_Mar_04";"F";0.0713493684499631;0.294840363866072
"D_erecta";"ERE1118.TIF";"24_Mar_04";"F";-0.0832121267969281;0.107968216129585
"D_erecta";"ERE1119.TIF";"24_Mar_04";"F";0.0665451627968795;0.282998025838631
"D_erecta";"ERE1120.TIF";"24_Mar_04";"F";0.0854652005734583;0.293728196824432
"D_erecta";"ERE1121.TIF";"24_Mar_04";"F";0.0865728222906249;0.270589662630089
"D_erecta";"ERE1122.TIF";"24_Mar_04";"F";0.0536253797004717;0.295209702145932
"D_erecta";"ERE1123.TIF";"24_Mar_04";"F";0.0871281401910344;0.315060925694227
"D_erecta";"ERE1124.TIF";"24_Mar_04";"F";0.0426049622156097;0.246277519918177
"D_erecta";"ERE1125.TIF";"24_Mar_04";"F";0.0690600082282967;0.299612698527393
"D_erecta";"ERE1126.TIF";"24_Mar_04";"F";0.05907214590887;0.286430025242694
"D_erecta";"ERE1127.TIF";"24_Mar_04";"F";0.068813683459771;0.294460113866718
"D_erecta";"ERE1128.TIF";"24_Mar_04";"F";0.00473838050694927;0.198910823914432
"D_erecta";"ERE1129.TIF";"24_Mar_04";"F";0.0551452493532193;0.283518283124855
"D_erecta";"ERE1130.TIF";"24_Mar_04";"F";0.0751126191192508;0.30125026813547
"D_erecta";"ERE1131.TIF";"24_Mar_04";"F";0.0798643327070284;0.295903309779013
"D_erecta";"ERE1132.TIF";"24_Mar_04";"F";0.0805779821412664;0.30024686403296
"D_erecta";"ERE1133.TIF";"24_Mar_04";"F";-0.0460540539514437;0.16502297221934
"D_erecta";"ERE1134.TIF";"24_Mar_04";"F";0.0617657433368273;0.275407771025183
"D_erecta";"ERE1135.TIF";"24_Mar_04";"F";0.092435191263071;0.296520289169857
"D_erecta";"ERE1136.TIF";"24_Mar_04";"F";0.0837521451872978;0.308813755059607
"D_erecta";"ERE1137.TIF";"24_Mar_04";"F";0.064481568777912;0.276992823294212
"D_erecta";"ERE1138.TIF";"24_Mar_04";"F";0.0113310419869774;0.211211743895538
"D_erecta";"ERE1139.TIF";"24_Mar_04";"F";0.0944923852651858;0.322676397862695
"D_erecta";"ERE1140.TIF";"24_Mar_04";"F";0.0919255416941081;0.306524959491641
"D_erecta";"ERE1141.TIF";"24_Mar_04";"F";0.0810162147078994;0.324113481490526
"D_erecta";"ERE1142.TIF";"24_Mar_04";"F";0.0705909625133874;0.274634600806931
"D_erecta";"ERE1143.TIF";"24_Mar_04";"F";0.0863501081833339;0.287858577748805
"D_erecta";"ERE1144.TIF";"24_Mar_04";"F";0.044494886066532;0.268313411608537
"D_erecta";"ERE1145.TIF";"24_Mar_04";"F";0.0667775177912628;0.296781046622484
"D_erecta";"ERE1146.TIF";"24_Mar_04";"F";0.0725305750219746;0.283256856133916
"D_erecta";"ERE1147.TIF";"24_Mar_04";"F";0.0898047146076353;0.29038711200615
"D_erecta";"ERE1148.TIF";"24_Mar_04";"F";-0.0552821242549314;0.154737621286272
"D_erecta";"ERE1149.TIF";"24_Mar_04";"F";0.0423337487828927;0.271131160913335
"D_erecta";"ERE1150.TIF";"24_Mar_04";"F";0.0433041801863375;0.243605182204128
"D_erecta";"ERE1151.TIF";"24_Mar_04";"F";0.0786285536977142;0.289386539596999
"D_erecta";"ERE1152.TIF";"24_Mar_04";"F";0.087306842664133;0.309719493382479
"D_erecta";"ERE1153.TIF";"24_Mar_04";"F";-0.0499475434579119;0.130234208281487
"D_erecta";"ERE1026.TIF";"25_Feb_04";"M";-0.0536716294417958;0.126321948397204
"D_erecta";"ERE1027.TIF";"25_Feb_04";"M";-0.0245107397203734;0.159946520163122
"D_erecta";"ERE1028.TIF";"25_Feb_04";"M";-0.0428895260705855;0.135441902076044
"D_erecta";"ERE1029.TIF";"25_Feb_04";"M";-0.0967396092987562;0.0908384188224552
"D_erecta";"ERE1030.TIF";"25_Feb_04";"M";-0.0625796024142136;0.130915342434693
"D_erecta";"ERE1031.TIF";"25_Feb_04";"M";-0.0432433481838372;0.143586403097598
"D_erecta";"ERE1032.TIF";"25_Feb_04";"M";-0.0373303073854938;0.148625306283926
"D_erecta";"ERE1033.TIF";"25_Feb_04";"M";-0.00998700000182167;0.172486775652995
"D_erecta";"ERE1034.TIF";"25_Feb_04";"M";-0.0259208715895751;0.154735510009316
"D_erecta";"ERE1035.TIF";"25_Feb_04";"M";0.00308039947271726;0.19562711478322
"D_erecta";"ERE1036.TIF";"25_Feb_04";"M";-0.0389022016109892;0.171513816673826
"D_erecta";"ERE1037.TIF";"25_Feb_04";"M";-0.0768271711532201;0.114076378839515
"D_erecta";"ERE1038.TIF";"25_Feb_04";"M";-0.096466575667886;0.0825030173664848
"D_erecta";"ERE1039.TIF";"25_Feb_04";"M";2.69465738689887e-05;0.216214085284483
"D_erecta";"ERE1040.TIF";"25_Feb_04";"M";-0.00751572181231548;0.194426712610666
"D_erecta";"ERE1041.TIF";"25_Feb_04";"M";-0.0342686486383214;0.130035650807663
"D_erecta";"ERE1042.TIF";"25_Feb_04";"M";-0.034341351618477;0.132678261899473
"D_erecta";"ERE1043.TIF";"25_Feb_04";"M";-0.0169935108882111;0.169813183416352
"D_erecta";"ERE1044.TIF";"25_Feb_04";"M";-0.064777029556126;0.115454151866054
"D_erecta";"ERE1045.TIF";"25_Feb_04";"M";-0.143395846811674;0.00428733881439681
"D_erecta";"ERE1046.TIF";"25_Feb_04";"M";-0.129808375101968;0.0522300602703521
"D_erecta";"ERE1047.TIF";"25_Feb_04";"M";-0.0780864422694993;0.0985461928073268
"D_erecta";"ERE1048.TIF";"25_Feb_04";"M";0.0280885102126864;0.230988990416428
"D_erecta";"ERE1049.TIF";"25_Feb_04";"M";-0.0331804975641115;0.128488730962959
"D_erecta";"ERE1050.TIF";"25_Feb_04";"M";-0.0153771214810789;0.175022112050428
"D_erecta";"ERE1051.TIF";"25_Feb_04";"M";-0.048770435463409;0.123399318948253
"D_erecta";"ERE1052.TIF";"25_Feb_04";"M";-0.105432269818585;0.080566649407476
"D_erecta";"ERE1053.TIF";"25_Feb_04";"M";-0.0806147313734453;0.104770066106793
"D_erecta";"ERE1054.TIF";"25_Feb_04";"M";-0.0887595723882659;0.0582911810834787
"D_erecta";"ERE1055.TIF";"27_Feb_04";"M";-0.161705775504851;-0.0164308910987174
"D_erecta";"ERE1056.TIF";"27_Feb_04";"M";-0.150571783045789;0.00375685646906886
"D_erecta";"ERE1088.TIF";"01_Mar_04";"M";-0.127172263956891;0.0178699291711188
"D_erecta";"ERE1092.TIF";"01_Mar_04";"M";-0.201312963051262;-0.0408745742358775
"D_erecta";"ERE1095.TIF";"01_Mar_04";"M";-0.163962721092714;0.00192932265954495
"D_erecta";"ERE1096.TIF";"01_Mar_04";"M";-0.185696042364798;-0.0226384665761212
"D_erecta";"ERE1098.TIF";"01_Mar_04";"M";-0.0920689881026521;0.0914832053610834
"D_erecta";"ERE1100.TIF";"01_Mar_04";"M";-0.201062794083671;-0.0417107355836231
"D_erecta";"ERE1101.TIF";"01_Mar_04";"M";-0.11285004078982;0.0889601196898825
"D_erecta";"ERE1102.TIF";"01_Mar_04";"M";-0.214345380549427;-0.0493888862927574
"D_erecta";"ERE1104.TIF";"01_Mar_04";"M";-0.0992289282763222;0.0681133028598534
"D_erecta";"ERE1154.TIF";"24_Mar_04";"M";-0.0858912375057026;0.11037178414111
"D_erecta";"ERE1155.TIF";"24_Mar_04";"M";-0.0620253551849853;0.10908081425713
"D_erecta";"ERE1156.TIF";"24_Mar_04";"M";-0.0770444787660592;0.100102144253832
"D_erecta";"ERE1157.TIF";"24_Mar_04";"M";-0.09723116629007;0.0995262965710658
"D_erecta";"ERE1158.TIF";"24_Mar_04";"M";-0.0585807166955539;0.11986088112843
"D_erecta";"ERE1159.TIF";"24_Mar_04";"M";-0.0939432705375921;0.116541316241827
"D_erecta";"ERE1160.TIF";"24_Mar_04";"M";-0.190042256920612;-0.0236880762060328
"D_erecta";"ERE1161.TIF";"24_Mar_04";"M";-0.0882353808027758;0.11127882962695
"D_erecta";"ERE1162.TIF";"24_Mar_04";"M";-0.101871574140859;0.0730631092459724
"D_erecta";"ERE1163.TIF";"24_Mar_04";"M";-0.104876708999754;0.071836177073168
"D_erecta";"ERE1164.TIF";"24_Mar_04";"M";-0.155835338280477;0.0123603030507773
"D_erecta";"ERE1165.TIF";"24_Mar_04";"M";-0.105064705894551;0.0628620577828438
"D_erecta";"ERE1167.TIF";"15_Jun_04";"M";-0.0903948982290198;0.0999431561579184
"D_erecta";"ERE1169.TIF";"15_Jun_04";"M";-0.117677496765156;0.0331360304023592
"D_erecta";"ERE1170.TIF";"15_Jun_04";"M";-0.174059766246204;-0.0083528264281109
"D_erecta";"ERE1171.TIF";"15_Jun_04";"M";-0.102490581541395;0.0863942211464669
"D_erecta";"ERE1172.TIF";"15_Jun_04";"M";-0.108882802960591;0.0573502447725519
"D_erecta";"ERE1173.TIF";"15_Jun_04";"M";-0.110168887656317;0.0776962769876999
"D_erecta";"ERE1174.TIF";"15_Jun_04";"M";-0.0987760604761561;0.0729224150013417
"D_erecta";"ERE1175.TIF";"15_Jun_04";"M";-0.0936894750176845;0.0901562723015953
"D_erecta";"ERE1176.TIF";"15_Jun_04";"M";-0.130894788800813;0.0512653930233111
"D_erecta";"ERE1177.TIF";"15_Jun_04";"M";-0.19105362253526;-0.0117504718822392
"D_erecta";"ERE1178.TIF";"15_Jun_04";"M";-0.0870497613522075;0.115040443787156
"D_erecta";"ERE1179.TIF";"15_Jun_04";"M";-0.083125032650325;0.0937402753307264
"D_erecta";"ERE1180.TIF";"15_Jun_04";"M";-0.108605968896676;0.0848599606105243
"D_erecta";"ERE1181.TIF";"15_Jun_04";"M";-0.082025366407773;0.126684928950107
"D_erecta";"ERE1182.TIF";"15_Jun_04";"M";-0.122038728826397;0.0504092764137776
"D_erecta";"ERE1183.TIF";"15_Jun_04";"M";-0.104517973156817;0.0785926025637675
"D_erecta";"ERE1184.TIF";"15_Jun_04";"M";-0.185861933255728;-0.0150387403103674
"D_erecta";"ERE1185.TIF";"15_Jun_04";"M";-0.0739489720599169;0.125524857115786
"D_erecta";"ERE1186.TIF";"15_Jun_04";"M";-0.088150460345519;0.0891325765542707
"D_erecta";"ERE1187.TIF";"15_Jun_04";"M";-0.0860416550625982;0.101769105688585
"D_erecta";"ERE1188.TIF";"15_Jun_04";"M";-0.0805619641881069;0.114214386529278
"D_erecta";"ERE1189.TIF";"15_Jun_04";"M";-0.119629563976604;0.0282522862084296
"D_erecta";"ERE1190.TIF";"15_Jun_04";"M";-0.0934284539641371;0.0745387930085173
"D_erecta";"ERE1191.TIF";"15_Jun_04";"M";-0.0820527498940012;0.0957827790208115
"D_erecta";"ERE1193.TIF";"03_Jul_04";"M";-0.107281410279491;0.0898539460510527
"D_erecta";"ERE1194.TIF";"03_Jul_04";"M";-0.142555031386453;0.0563337039935846
"D_erecta";"ERE1195.TIF";"03_Jul_04";"M";-0.138328804557278;0.0506984750425942
"D_erecta";"ERE1196.TIF";"03_Jul_04";"M";-0.104019888312339;0.0830959325734436
"D_erecta";"ERE1197.TIF";"03_Jul_04";"M";-0.0979870117234447;0.0884422789442959
"D_erecta";"ERE1198.TIF";"03_Jul_04";"M";-0.195301494805348;-0.0179273736698553
"D_erecta";"ERE1200.TIF";"03_Jul_04";"M";-0.153864303533466;0.0416586368854069
"D_erecta";"ERE1201.TIF";"03_Jul_04";"M";-0.100388783014081;0.080247352240101
"D_erecta";"ERE1202.TIF";"03_Jul_04";"M";-0.207664714268168;-0.0172007546284474
"D_erecta";"ERE1203.TIF";"03_Jul_04";"M";-0.151150590730762;0.00890869983101543
"D_erecta";"ERE1204.TIF";"03_Jul_04";"M";-0.145999378638747;0.0437741335625825
"D_erecta";"ERE1205.TIF";"03_Jul_04";"M";-0.173567578305762;0.00419266737382133
"D_eugraci";"EUG1008.TIF";"13_Jul_00";"F";0.146393448803606;0.420747796769645
"D_eugraci";"EUG1009.TIF";"13_Jul_00";"F";0.128117254112019;0.378541514103428
"D_eugraci";"EUG1010.TIF";"13_Jul_00";"F";0.136505046619173;0.397275565157726
"D_eugraci";"EUG1011.TIF";"13_Jul_00";"F";0.146211983202935;0.407141951420263
"D_eugraci";"EUG1012.TIF";"13_Jul_00";"F";0.138172682364079;0.36856385942288
"D_eugraci";"EUG1013.TIF";"13_Jul_00";"F";0.115073088837434;0.394455817250718
"D_eugraci";"EUG1014.TIF";"13_Jul_00";"F";0.102930645830742;0.356172227347919
"D_eugraci";"EUG1015.TIF";"13_Jul_00";"F";0.109977774274616;0.357163225649813
"D_eugraci";"EUG1016.TIF";"13_Jul_00";"F";0.122741610170871;0.411514621646647
"D_eugraci";"EUG1017.TIF";"13_Jul_00";"F";0.128099879946037;0.387889184234817
"D_eugraci";"EUG1018.TIF";"13_Jul_00";"F";0.148004119735293;0.401919963769989
"D_eugraci";"EUG1019.TIF";"13_Jul_00";"F";0.100733965815191;0.373543969636312
"D_eugraci";"EUG1065.TIF";"13_Jul_00";"F";0.15811425971245;0.425067632705396
"D_eugraci";"EUG1066.TIF";"13_Jul_00";"F";0.0978816051518039;0.354966130027521
"D_eugraci";"EUG1067.TIF";"13_Jul_00";"F";0.0750441275713294;0.36152077763855
"D_eugraci";"EUG1068.TIF";"13_Jul_00";"F";0.085778304929342;0.343833584577964
"D_eugraci";"EUG1069.TIF";"13_Jul_00";"F";0.14621578938451;0.421459273456698
"D_eugraci";"EUG1070.TIF";"13_Jul_00";"F";0.0803474726522598;0.366068023060942
"D_eugraci";"EUG1071.TIF";"13_Jul_00";"F";0.0976319600433919;0.36698407424736
"D_eugraci";"EUG1072.TIF";"13_Jul_00";"F";0.149853592932585;0.419622912082895
"D_eugraci";"EUG1073.TIF";"13_Jul_00";"F";0.062451544130181;0.328677140361973
"D_eugraci";"EUG1092.TIF";"18_Jul_00";"F";0.134839780239694;0.389486491506384
"D_eugraci";"EUG1093.TIF";"18_Jul_00";"F";0.0910691216215261;0.369230429635231
"D_eugraci";"EUG1094.TIF";"18_Jul_00";"F";0.134902910217116;0.383965502221947
"D_eugraci";"EUG1095.TIF";"18_Jul_00";"F";0.115221276298179;0.360601615573029
"D_eugraci";"EUG1096.TIF";"18_Jul_00";"F";0.0982334862067776;0.380556280753399
"D_eugraci";"EUG1097.TIF";"18_Jul_00";"F";0.115328096668771;0.363932091774577
"D_eugraci";"EUG1123.TIF";"18_Jul_00";"F";0.122136801654954;0.37233622481289
"D_eugraci";"EUG1124.TIF";"18_Jul_00";"F";0.121719603192776;0.402730532896522
"D_eugraci";"EUG1125.TIF";"18_Jul_00";"F";0.126839819055014;0.398602881059759
"D_eugraci";"EUG1126.TIF";"18_Jul_00";"F";0.097410697724719;0.368216014972797
"D_eugraci";"EUG1127.TIF";"18_Jul_00";"F";0.12352382712212;0.386018935498464
"D_eugraci";"EUG1128.TIF";"18_Jul_00";"F";0.139074539331442;0.376437762991594
"D_eugraci";"EUG1129.TIF";"18_Jul_00";"F";0.0901637900715885;0.353630712334116
"D_eugraci";"EUG1130.TIF";"18_Jul_00";"F";0.150826614716788;0.436984454927868
"D_eugraci";"EUG1131.TIF";"18_Jul_00";"F";0.0910389531817996;0.314082620080641
"D_eugraci";"EUG1132.TIF";"18_Jul_00";"F";0.0692707961123182;0.303051647540339
"D_eugraci";"EUG1133.TIF";"18_Jul_00";"F";0.137450392516632;0.39811504955216
"D_eugraci";"EUG1134.TIF";"18_Jul_00";"F";0.118935066316179;0.389590912585649
"D_eugraci";"EUG1135.TIF";"18_Jul_00";"F";0.125061213659422;0.369172249397577
"D_eugraci";"EUG1136.TIF";"18_Jul_00";"F";0.160652210455686;0.422655391431902
"D_eugraci";"EUG1137.TIF";"18_Jul_00";"F";0.114205828224334;0.393720976234841
"D_eugraci";"EUG1138.TIF";"18_Jul_00";"F";0.141801092496511;0.432304990119858
"D_eugraci";"EUG1139.TIF";"18_Jul_00";"F";0.119537170434006;0.394678268914098
"D_eugraci";"EUG1148.TIF";"18_Jul_00";"F";0.108947139499926;0.365973541023935
"D_eugraci";"EUG1150.TIF";"28_Jul_00";"F";0.139794406841043;0.393839710408195
"D_eugraci";"EUG1151.TIF";"28_Jul_00";"F";0.127565712447053;0.411964760396947
"D_eugraci";"EUG1152.TIF";"28_Jul_00";"F";0.160345775501762;0.422551286646953
"D_eugraci";"EUG1153.TIF";"28_Jul_00";"F";0.13130773330295;0.407369487559313
"D_eugraci";"EUG1154.TIF";"28_Jul_00";"F";0.130608386406116;0.392896432314369
